Date,Open,High,Low,Close
2002/04/17,107.19,107.19,107.19,107.19
2002/04/18,107.27,107.27,107.27,107.27
2002/04/19,107.41,107.41,107.41,107.41
2002/04/22,107.07,107.07,107.07,107.07
2002/04/23,107.12,107.12,107.12,107.12
2002/04/24,107.22,107.22,107.22,107.22
2002/04/25,107.7,107.7,107.7,107.7
2002/04/26,108.05,108.05,108.05,108.05
2002/04/29,108.06,108.06,108.06,108.06
2002/04/30,107.77,107.77,107.77,107.77
2002/05/01,108.31,108.31,108.31,108.31
2002/05/02,107.68,107.68,107.68,107.68
2002/05/03,109.16,109.16,109.16,109.16
2002/05/06,108.89,108.89,108.89,108.89
2002/05/07,109.01,109.01,109.01,109.01
2002/05/08,107.86,107.86,107.86,107.86
2002/05/09,108.53,108.53,108.53,108.53
2002/05/10,109.27,109.27,109.27,109.27
2002/05/13,108.97,108.97,108.97,108.97
2002/05/14,108.12,108.12,108.12,108.12
2002/05/15,108.43,108.43,108.43,108.43
2002/05/16,108.75,108.75,108.75,108.75
2002/05/17,109.86,109.86,109.86,109.86
2002/05/20,110.22,110.22,110.22,110.22
2002/05/21,110.05,110.05,110.05,110.05
2002/05/22,111.02,111.02,111.02,111.02
2002/05/23,110.07,110.07,110.07,110.07
2002/05/24,109.92,109.92,109.92,109.92
2002/05/27,109.93,109.93,109.93,109.93
2002/05/28,110.98,110.98,110.98,110.98
2002/05/29,111.78,111.78,111.78,111.78
2002/05/30,112.35,112.35,112.35,112.35
2002/05/31,111.77,111.77,111.77,111.77
2002/06/03,112.7,112.7,112.7,112.7
2002/06/04,113.37,113.37,113.37,113.37
2002/06/05,112.69,112.69,112.69,112.69
2002/06/06,113.48,113.48,113.48,113.48
2002/06/07,113.23,113.23,113.23,113.23
2002/06/10,112.81,112.81,112.81,112.81
2002/06/11,112.88,112.88,112.88,112.88
2002/06/12,113.32,113.32,113.32,113.32
2002/06/13,113.29,113.29,113.29,113.29
2002/06/14,114.25,114.25,114.25,114.25
2002/06/17,113.05,113.05,113.05,113.05
2002/06/18,114.25,114.25,114.25,114.25
2002/06/19,115.82,115.82,115.82,115.82
2002/06/20,116.45,116.45,116.45,116.45
2002/06/21,118.19,118.19,118.19,118.19
2002/06/24,118.21,118.21,118.21,118.21
2002/06/25,118.35,118.35,118.35,118.35
2002/06/26,120.56,120.56,120.56,120.56
2002/06/27,119.89,119.89,119.89,119.89
2002/06/28,119.84,119.84,119.84,119.84
2002/07/01,119.36,119.36,119.36,119.36
2002/07/02,119.97,119.97,119.97,119.97
2002/07/03,119.53,119.53,119.53,119.53
2002/07/04,119.16,119.16,119.16,119.16
2002/07/05,117.06,117.06,117.06,117.06
2002/07/08,119.26,119.26,119.26,119.26
2002/07/09,120.59,120.59,120.59,120.59
2002/07/10,121.75,121.75,121.75,121.75
2002/07/11,122.7,122.7,122.7,122.7
2002/07/12,123.21,123.21,123.21,123.21
2002/07/15,124.89,124.89,124.89,124.89
2002/07/16,124.95,124.95,124.95,124.95
2002/07/17,124.72,124.72,124.72,124.72
2002/07/18,124.5,124.5,124.5,124.5
2002/07/19,126.23,126.23,126.23,126.23
2002/07/22,125.95,125.95,125.95,125.95
2002/07/23,123.63,123.63,123.63,123.63
2002/07/24,125.55,125.55,125.55,125.55
2002/07/25,125.57,125.57,125.57,125.57
2002/07/26,124.06,124.06,124.06,124.06
2002/07/29,121.95,121.95,121.95,121.95
2002/07/30,122.5,122.5,122.5,122.5
2002/07/31,123.09,123.09,123.09,123.09
2002/08/01,123.82,123.82,123.82,123.82
2002/08/02,125.21,125.21,125.21,125.21
2002/08/05,125.29,125.29,125.29,125.29
2002/08/06,123.76,123.76,123.76,123.76
2002/08/07,124.6,124.6,124.6,124.6
2002/08/08,123.5,123.5,123.5,123.5
2002/08/09,123.92,123.92,123.92,123.92
2002/08/12,125.18,125.18,125.18,125.18
2002/08/13,125.77,125.77,125.77,125.77
2002/08/14,126.76,126.76,126.76,126.76
2002/08/15,125.65,125.65,125.65,125.65
2002/08/16,125.1,125.1,125.1,125.1
2002/08/19,124.38,124.38,124.38,124.38
2002/08/20,124.83,124.83,124.83,124.83
2002/08/21,124.56,124.56,124.56,124.56
2002/08/22,123.3,123.3,123.3,123.3
2002/08/23,123.82,123.82,123.82,123.82
2002/08/26,124.13,124.13,124.13,124.13
2002/08/27,124.73,124.73,124.73,124.73
2002/08/28,124.85,124.85,124.85,124.85
2002/08/29,125.62,125.62,125.62,125.62
2002/08/30,125.7,125.7,125.7,125.7
2002/09/02,125.96,125.96,125.96,125.96
2002/09/03,127.59,127.59,127.59,127.59
2002/09/04,127.2,127.2,127.2,127.2
2002/09/05,127.86,127.86,127.86,127.86
2002/09/06,127.47,127.47,127.47,127.47
2002/09/09,127.21,127.21,127.21,127.21
2002/09/10,126.71,126.71,126.71,126.71
2002/09/11,126.17,126.17,126.17,126.17
2002/09/12,126.86,126.86,126.86,126.86
2002/09/13,127.02,127.02,127.02,127.02
2002/09/16,127.37,127.37,127.37,127.37
2002/09/17,126.88,126.88,126.88,126.88
2002/09/18,126.92,126.92,126.92,126.92
2002/09/19,127.37,127.37,127.37,127.37
2002/09/20,127.39,127.39,127.39,127.39
2002/09/23,128.12,128.12,128.12,128.12
2002/09/24,128.62,128.62,128.62,128.62
2002/09/25,127.86,127.86,127.86,127.86
2002/09/26,127.31,127.31,127.31,127.31
2002/09/27,127.8,127.8,127.8,127.8
2002/09/30,128.35,128.35,128.35,128.35
2002/10/01,128.11,128.11,128.11,128.11
2002/10/02,127.56,127.56,127.56,127.56
2002/10/03,127.54,127.54,127.54,127.54
2002/10/04,127.62,127.62,127.62,127.62
2002/10/07,128.58,128.58,128.58,128.58
2002/10/08,128.28,128.28,128.28,128.28
2002/10/09,128.74,128.74,128.74,128.74
2002/10/10,127.96,127.96,127.96,127.96
2002/10/11,126.94,126.94,126.94,126.94
2002/10/14,127.39,127.39,127.39,127.39
2002/10/15,125.71,125.71,125.71,125.71
2002/10/16,125.27,125.27,125.27,125.27
2002/10/17,124.46,124.46,124.46,124.46
2002/10/18,124.49,124.49,124.49,124.49
2002/10/21,123.73,123.73,123.73,123.73
2002/10/22,123.69,123.69,123.69,123.69
2002/10/23,123.81,123.81,123.81,123.81
2002/10/24,123.92,123.92,123.92,123.92
2002/10/25,123.64,123.64,123.64,123.64
2002/10/28,123.87,123.87,123.87,123.87
2002/10/29,123.72,123.72,123.72,123.72
2002/10/30,123.37,123.37,123.37,123.37
2002/10/31,124.06,124.06,124.06,124.06
2002/11/01,124,124,124,124
2002/11/04,123.98,123.98,123.98,123.98
2002/11/05,123.77,123.77,123.77,123.77
2002/11/06,124.2,124.2,124.2,124.2
2002/11/07,125.24,125.24,125.24,125.24
2002/11/08,125.76,125.76,125.76,125.76
2002/11/11,125.66,125.66,125.66,125.66
2002/11/12,125.17,125.17,125.17,125.17
2002/11/13,124.73,124.73,124.73,124.73
2002/11/14,123.98,123.98,123.98,123.98
2002/11/15,124.24,124.24,124.24,124.24
